,book_title,author,book_url,cover_img_url
1206,مدیریت پروزه فناوری اطلاعات و ارتباطات در تئوری و عمل,گروه ترجمه انتشارات آتی‌نگر,/book/100286,https://img.taaghche.com/frontCover/100286.jpg
1207,گفت و شنودی در باب تقلید (رهنما ۶۲),حسنعلی علی اکبریان,/book/52587,https://img.taaghche.com/frontCover/52587.jpg
1208,آب و سراب (رهنما ۹۹),آستان قدس رضوی,/book/52131,https://img.taaghche.com/frontCover/52131.jpg
1209,سفرهای مرجاپولو (جلد اول): از کلات تا خوزستان,مرجان محمدبیگی,/book/134044,https://img.taaghche.com/frontCover/134044.jpg
1210,آشنایی با جنگ؛ گزارشی کوتاه,محسن رشید,/book/117751,https://img.taaghche.com/frontCover/117751.jpg
1211,"فارماسیوتیکس: دانش طراحی اشکال دارویی، ویرایش 2 (زبان اصلی)",Michael E. Aulton,/book/107972,https://img.taaghche.com/frontCover/107972.jpg
1212,آخرین پلن,سعید بستان,/book/76935,https://img.taaghche.com/frontCover/76935.jpg
1213,Schein's Common Sense Emergency Abdominal Surgery 5th Edition ویرایش پنجم جراحی شکم اورژانسی شاین (زبان اصلی),Moshe Schein,/book/118432,https://img.taaghche.com/frontCover/118432.jpg
1214,مادر پسران,مهدی رستمی,/book/91616,https://img.taaghche.com/frontCover/91616.jpg
1215,راهنمای برنامه صدور گواهی,سازمان فناوری اطلاعات ایران,/book/101097,https://img.taaghche.com/frontCover/101097.jpg
1216,شناخت اقتصاد دیجیتال,اریک جولفسن,/book/100120,https://img.taaghche.com/frontCover/100120.jpg
1217,شرحی بر تاریخچه و فعالیت‌‌های جمعیت وفاداران انقلاب اسلامی,حبیب‌الله بوربور,/book/29225,https://img.taaghche.com/frontCover/29225.jpg
1218,"سم شناسی کازارت و دول: علم پایه سموم، ویرایش هفتم (زبان اصلی)",Curtis D. Klaassen,/book/107567,https://img.taaghche.com/frontCover/107567.jpg
1219,زندگی امام خمینی و یارانش,علی شهریاری,/book/142040,https://img.taaghche.com/frontCover/142040.jpg
1220,پناه اهل زمین (رهنما ۳۷),علی رضا مستشاری,/book/51970,https://img.taaghche.com/frontCover/51970.jpg
1221,"پروتز پارسیل متحرک استوارت، ویرایش چهارم (زبان اصلی)",Rodney D. Phoenix,/book/107692,https://img.taaghche.com/frontCover/107692.jpg
1222,پاییزانه ‌ها,محمدصدیق سپهری نیا,/book/85999,https://img.taaghche.com/frontCover/85999.jpg
1223,انقلابی که نمونه بود (رهنما ۴۳),حسن ابراهیم زاده,/book/51976,https://img.taaghche.com/frontCover/51976.jpg
1224,پیشگیری از جرم قاچاق مواد مخدر,معاونت اجتماعی و پیشگیری از وقوع جرم دادگستری کل استان قزوین,/book/136970,https://img.taaghche.com/frontCover/136970.jpg
1225,ساعت شلوغی دنیای وارونه من,محبوبه صیامی,/book/122998,https://img.taaghche.com/frontCover/122998.jpg
1226,مبانی طب کودکان نلسون: ویرایش هشتم 2019 (زبان اصلی),Kliegman Robert,/book/105230,https://img.taaghche.com/frontCover/105230.jpg
1227,Ophthalmology Surgery and Procedures: Tricks of the Trade روش‌های جراحی چشم اطفال: ترفندهای حرفه (زبان اصلی),Sylvia H. Yoo,/book/116691,https://img.taaghche.com/frontCover/116691.jpg
1228,تا ثریا,مرتضی بابارئیسی,/book/37363,https://img.taaghche.com/frontCover/37363.jpg
1229,زن پاییزی درون من,محبوبه صیامی,/book/121572,https://img.taaghche.com/frontCover/121572.jpg
1230,جنگ عراق و ایران؛ رویارویی استراتژی ها,حسین اردستانی,/book/104608,https://img.taaghche.com/frontCover/104608.jpg
1231,مراقبت‌های سلامتی ایمن‌تر استراتژی‌های جهان واقعی,چارلز وینسنت,/book/94384,https://img.taaghche.com/frontCover/94384.jpg
1232,وقف؛ کلیدی در دست نیکان (رهنما ۹۳),محمد ضیائی,/book/52049,https://img.taaghche.com/frontCover/52049.jpg
1233,سوال؛ نماد نیاز (رهنما ۴۵),جواد هاشمی,/book/51978,https://img.taaghche.com/frontCover/51978.jpg
1234,نظر شما چیست؟ (رهنما ۴۰),محمد الیاسی,/book/51973,https://img.taaghche.com/frontCover/51973.jpg
1235,هنر آشپزی,شیوا رجبیان,/book/150646,https://img.taaghche.com/frontCover/150646.jpg
1236,داده کاوی برای برنامه نویسان,رون زاخارسکی,/book/142255,https://img.taaghche.com/frontCover/142255.jpg
1237,پسر جنگل,حمیدرضا رضوانی‌اول,/book/100760,https://img.taaghche.com/frontCover/100760.jpg
1238,آقای نویسنده,ملیحه ضیائی فشمی,/book/94657,https://img.taaghche.com/frontCover/94657.jpg
1239,کتاب با,لیلا شیری,/book/116610,https://img.taaghche.com/frontCover/116610.jpg
1240,در ستایش هزار و یک حسن,منصور متین,/book/34760,https://img.taaghche.com/frontCover/34760.jpg
1241,راهنمای جامع سالمندان,رها افراسیابی,/book/141389,https://img.taaghche.com/frontCover/141389.jpg
1242,Atlas of Emergency Medicine 5th Edition اطلس فوریت‌های پزشکی ویرایش پنجم (زبان اصلی),Kevin Knoop,/book/116373,https://img.taaghche.com/frontCover/116373.jpg
1243,دادگاه تک نفره,سیده مریم  خامسی,/book/109340,https://img.taaghche.com/frontCover/109340.jpg
1244,"فارماکوگنوزی تریز و ایوانس، ویرایش شانزدهم (زبان اصلی)",ویلیام چارلز اوانز,/book/105153,https://img.taaghche.com/frontCover/105153.jpg
1245,اعلامیه جهانی حقوق بشر,حمدلله اکبری,/book/88106,https://img.taaghche.com/frontCover/88106.jpg
1246,Marriott's Practical Electrocardiography Thirteenth Edition الکتروکاردیوگرافی عملی ویرایش سیزدهم (زبان اصلی),David G. Strauss,/book/116675,https://img.taaghche.com/frontCover/116675.jpg
1247,"وب سایت ناشر آنلاین(برگزیدن ساختار، معماری، استاندارد، تکنولوژی، تکنیک و ...)",فرشید خیرآبادی,/book/22746,https://img.taaghche.com/frontCover/22746.jpg
1248,"The Wills Eye Manual: Office and Emergency Room Diagnosis and Treatment of Eye Disease 8th Edition کتاب راهنمای چشم ویلز، تشخیص و درمان بیماری‌های چشمی در مطب و اورژانس (زبان اصلی)",Kalla Gervasio,/book/116684,https://img.taaghche.com/frontCover/116684.jpg
1249,"درمان پروتزی برای بیماران بی‌دندان، کامپلیت دنچرز و ایمپلنت ساپورتز، ویرایش سیزدهم (زبان اصلی)",George A. Zarb,/book/107688,https://img.taaghche.com/frontCover/107688.jpg
1250,راز نگاه,ملیحه ضیایی فشمی,/book/106376,https://img.taaghche.com/frontCover/106376.jpg
1251,صد قطره دلواپسی,عادل  شیرازی,/book/88323,https://img.taaghche.com/frontCover/88323.jpg
1252,عصمت؛ زلال محض (رهنما ۳۹),حسن یوسفیان,/book/51972,https://img.taaghche.com/frontCover/51972.jpg
1253,"Nail Disorders a Comprehensive Approach ناهنجاری‌های ناخن، رویکردی جامع (زبان اصلی)",Archana Singal,/book/118329,https://img.taaghche.com/frontCover/118329.jpg
1254,عشق زود می بخشد,ابوذر هدایتی,/book/122040,https://img.taaghche.com/frontCover/122040.jpg
1255,داستان یک شیفته,سوامی رامداس,/book/140175,https://img.taaghche.com/frontCover/140175.jpg
1256,صفر تا صد چاپ کتاب غیر داستانی,منصور سجاد,/book/76525,https://img.taaghche.com/frontCover/76525.jpg
1257,"صدا،بال بال می زند",حسین گلچین,/book/37215,https://img.taaghche.com/frontCover/37215.jpg
1258,کتابچه آموزش کنوانسیون مربوط به وضعیت پناهندگان به زبان ساده,آزاده بهرامجی,/book/92398,https://img.taaghche.com/frontCover/92398.jpg
1259,مذاکره‌ی سبز,علی بهرام‌پور,/book/78912,https://img.taaghche.com/frontCover/78912.jpg
1260,چندمثنوی,محمد طهوری راد,/book/85172,https://img.taaghche.com/frontCover/85172.jpg
1261,طعم غمگین شراب,سحر لطفی,/book/59651,https://img.taaghche.com/frontCover/59651.jpg
1262,شرح تفصیلی سوره حمد,جعفر حاجی کریم نظری,/book/142458,https://img.taaghche.com/frontCover/142458.jpg
1263,کمرنگ تو خالی,تینا سهرابی,/book/127474,https://img.taaghche.com/frontCover/127474.jpg
1264,صبح طرب,سامان کریمی,/book/104318,https://img.taaghche.com/frontCover/104318.jpg
1265,حس پروانگی؛ جلد اول,اعظم شریف,/book/77328,https://img.taaghche.com/frontCover/77328.jpg
1266,بازتاب,عبدالحسین حق‌بین,/book/76560,https://img.taaghche.com/frontCover/76560.jpg
1267,غزلیات حقیر اصفهانی,علی بابایی خورزوقی,/book/83369,https://img.taaghche.com/frontCover/83369.jpg
1268,زیارت؛ مکتب محبت (رهنما ۴۷),حسین ایرانی,/book/51991,https://img.taaghche.com/frontCover/51991.jpg
1269,سه تصویر از تابلویی وارونه (رهنما ۱۶),محمدباقر پورامینی,/book/52485,https://img.taaghche.com/frontCover/52485.jpg
1270,جهان اسلام از نگاه شاخص‌های جهانی,موسسه آینده‌پژوهی جهان اسلام,/book/79211,https://img.taaghche.com/frontCover/79211.jpg
1271,هستی تبدیلات عمل,سیدرضا قریشی,/book/116756,https://img.taaghche.com/frontCover/116756.jpg
1272,داستان‌واره‌ی زیارت ما (رهنما ۷۲),حمزه علی شیخ تبار,/book/52028,https://img.taaghche.com/frontCover/52028.jpg
1273,اکلوژن فانکشنال از TMG تا طراحی لبخند 2007 (زبان اصلی),Peter E. Dawson,/book/107650,https://img.taaghche.com/frontCover/107650.jpg
1274,Guyton and Hall Textbook of Medical Physiology (Guyton Physiology) 14th Edition کتاب درسی گایتون و هال ویرایش چهاردهم (زبان اصلی),John E. Hall,/book/116995,https://img.taaghche.com/frontCover/116995.jpg
1275,در پای سرخدار,شاهرخ ایلکا,/book/89568,https://img.taaghche.com/frontCover/89568.jpg
1276,جهان در آیینه‌ی آمار؛ ویرایش ۲۰۱۸,سازمان ملل,/book/79415,https://img.taaghche.com/frontCover/79415.jpg
1277,کاغذ مشکی,سیده مریم  خامسی,/book/139230,https://img.taaghche.com/frontCover/139230.jpg
1278,حرم در بستر تاریخ (رهنما ۲۸),ابراهیم موسوی پناه,/book/51945,https://img.taaghche.com/frontCover/51945.jpg
1279,حقیقت زیارت؛ گفتگویی در کویت (رهنما ۱۳),رحیم کارگر,/book/52483,https://img.taaghche.com/frontCover/52483.jpg
1280,Mental Health Effects of COVID-19 اثرات روانی کوید 19,Ahmed A. Moustafa,/book/118429,https://img.taaghche.com/frontCover/118429.jpg
1281,هنر درک عمیق آگاهی,بهمن عباس زاده,/book/142398,https://img.taaghche.com/frontCover/142398.jpg
1282,خلوت دل (جلد ۱),صغری مقیمیان,/book/77634,https://img.taaghche.com/frontCover/77634.jpg
1283,از باطن امور,منصور متین,/book/57252,https://img.taaghche.com/frontCover/57252.jpg
1284,اختران آستان (رهنما ۸),حسین مهدوی پارسا,/book/51941,https://img.taaghche.com/frontCover/51941.jpg
1285,"Palpation TechniquesSurface Anatomy for Physical Therapists, Third Edition تکنیک‌های معاینه دستی آناتومی سطح برای فیزیوتراپیست‌ها (زبان اصلی)",Bernhard Reichert,/book/116833,https://img.taaghche.com/frontCover/116833.jpg
1286,آموزش تصویری Office 2013,فاطمه سادات رستگار,/book/20135,https://img.taaghche.com/frontCover/20135.jpg
1287,"Wound Care Essentials 5th Edition ضروریات مراقبت از زحم، ویرایش پنجم (زبان اصلی)",Sharon Baranoski,/book/116603,https://img.taaghche.com/frontCover/116603.jpg
1288,آناتومی حرکات  بدنسازی,سیدسرمد زحمتکشان,/book/188511,https://img.taaghche.com/frontCover/188511.jpg
1289,خلوت دل؛ جلد دوم,صغری مقیمیان,/book/77824,https://img.taaghche.com/frontCover/77824.jpg
1290,اصفهان درخت ‌ها و دلدادگی,نوید کارگهی,/book/85735,https://img.taaghche.com/frontCover/85735.jpg
1291,"Neuroanatomy Text and Atlas, 5th Edition  نوروآناتومی متن و اطلس ویرایش پنجم (زبان اصلی)",John Martin,/book/116366,https://img.taaghche.com/frontCover/116366.jpg
1292,گردش مستانه ۲,سیدمحمدحسین میران,/book/82682,https://img.taaghche.com/frontCover/82682.jpg
1293,Lippincott Illustrated Reviews: Biochemistry Eighth Edition مرور مصور بیوشیمی لیپینکات ویرایش هشتم (زبان اصلی),Emine E. Abali,/book/116690,https://img.taaghche.com/frontCover/116690.jpg
1294,ضیافت ابرار (رهنما ۳۰),محمدامین پورامینی,/book/51948,https://img.taaghche.com/frontCover/51948.jpg
1295,همه آرزو دارند!,هوما حلی ساز,/book/192534,https://img.taaghche.com/frontCover/192534.jpg
1296,امنیت فضای سایبری,گروه ترجمه انتشارات آتی‌نگر,/book/99854,https://img.taaghche.com/frontCover/99854.jpg
1297,همیشه آبی,تینا حمیدی,/book/158233,https://img.taaghche.com/frontCover/158233.jpg
1298,مراقبت از پوست و مو,سمیه صائمی,/book/140965,https://img.taaghche.com/frontCover/140965.jpg
1299,حرم در واژه‌ها (رهنما ۶۶),سید ابراهیم موسوی پناه,/book/52020,https://img.taaghche.com/frontCover/52020.jpg
1300,اتیسم بعد از همه گیری,جیمز بال,/book/119311,https://img.taaghche.com/frontCover/119311.jpg
1301,مهندسی تامین,ایمان جهانداری,/book/84382,https://img.taaghche.com/frontCover/84382.jpg
1302,ترنم دل,سیمین حیدریان,/book/118483,https://img.taaghche.com/frontCover/118483.jpg
1303,همه کاره کامپیوتر,فاطمه سادات رستگار,/book/43138,https://img.taaghche.com/frontCover/43138.jpg
1304,راهنمای گام به گام یادگیری الکترونیکی,حسین قاسمی,/book/110555,https://img.taaghche.com/frontCover/110555.jpg
1305,راهنمای استفاده و نگهداری باتری,انجمن بین‌المللی باتری (B.C.I),/book/106409,https://img.taaghche.com/frontCover/106409.jpg
1306,بیتکوین؛ آینده پول؟,دومینیک فریزبی,/book/110497,https://img.taaghche.com/frontCover/110497.jpg
1307,آموزش تصویری Autocad 2014,فاطمه سادات رستگار,/book/20059,https://img.taaghche.com/frontCover/20059.jpg
1308,آموزش وبلاگ نویسی بر مبنای آوابلاگ,عسل اطاعتی,/book/111795,https://img.taaghche.com/frontCover/111795.jpg
1309,وحدت جهان اسلام؛ چشم‌انداز آینده,سیدیحیی صفوی,/book/79421,https://img.taaghche.com/frontCover/79421.jpg
1310,ضیافت خیال,سیمین حیدریان,/book/118482,https://img.taaghche.com/frontCover/118482.jpg
1311,اسرار زندگانی,سیده ساجده اسدیان,/book/114401,https://img.taaghche.com/frontCover/114401.jpg
1312,ترتیب موضوعی ترجمه برخی آیات و سور قرآن,داریوش قاسمیان دستجردی,/book/18108,https://img.taaghche.com/frontCover/18108.jpg
1313,Anatomy An Essential Textbook Third Edition (زبان اصلی),Anne M Gilroy,/book/116424,https://img.taaghche.com/frontCover/116424.jpg
1314,MCAT Biochemistry Review 2021-2022: Online + Book (Kaplan Test Prep) بررسی بیوشیمی MCAT 2021-2022: آنلاین + کتاب (آمادگی آزمون کاپلان) (زبان اصلی),Kaplan Test Prep,/book/116993,https://img.taaghche.com/frontCover/116993.jpg
1315,کل‌نگری دینی پیشارشته‌ای,منصور متین,/book/39801,https://img.taaghche.com/frontCover/39801.jpg
1316,ایوان بی‌سقف,مرتضی جمشیدی,/book/77179,https://img.taaghche.com/frontCover/77179.jpg
1317,در تو پاییز شدم,علیرضا حاجی بابایی,/book/127207,https://img.taaghche.com/frontCover/127207.jpg
1318,همسایگان,ابوذر هدایتی,/book/122038,https://img.taaghche.com/frontCover/122038.jpg
1319,پیشگیری از جرم سرقت خودرو و لوازم آن,معاونت اجتماعی و پیشگیری از وقوع جرم دادگستری کل استان قزوین,/book/136962,https://img.taaghche.com/frontCover/136962.jpg
1320,سرچشمه های گزاره ها یا ذهنیات,سیدرضا قریشی,/book/143036,https://img.taaghche.com/frontCover/143036.jpg
1321,Scientific Basis of the Royal College of Radiologists Fellowship: Illustrated Questions and Answers (IOP Expanding Physics) 2nd Edition پایه علمی فلوشیپ کالج سلطنتی رادیولوژیست ها (ویرایش دوم) پرسش و پاسخ مصور (زبان اصلی),Malcolm Sperrin,/book/118331,https://img.taaghche.com/frontCover/118331.jpg
1322,شعر خورشید,حسین مجاهد,/book/188615,https://img.taaghche.com/frontCover/188615.jpg
1323,"Clinical Neuroanatomy, 29th Edition نوروآناتومی بالینی ویرایش بیست و نهم (زبان اصلی)",Stephen Waxman,/book/116367,https://img.taaghche.com/frontCover/116367.jpg
1324,امنیت و حریم خصوصی,گروه ترجمه انتشارات آتی‌نگر,/book/101090,https://img.taaghche.com/frontCover/101090.jpg
1325,Dermatology for the Primary Care Provider درماتولوژی برای ارائه دهنده مراقبت های اولیه (زبان اصلی),Reid A. Waldman,/book/117101,https://img.taaghche.com/frontCover/117101.jpg
1326,هرم هفتم,امیرعلی نیرومند‌ زال‌پور,/book/127832,https://img.taaghche.com/frontCover/127832.jpg
1327,Robbins Essential Pathology آسیب‌شناسی پایه رابینز (زبان اصلی),Vinay Kumar,/book/118325,https://img.taaghche.com/frontCover/118325.jpg
1328,حذف پول,بزرگمهر پرخیده,/book/77137,https://img.taaghche.com/frontCover/77137.jpg
1329,هوش خاموش اینترنت اشیاء,دنیل کلمریت,/book/110341,https://img.taaghche.com/frontCover/110341.jpg
1330,فرزندم چه کاره شود؟,حمیدرضا رضوانی اول,/book/158075,https://img.taaghche.com/frontCover/158075.jpg
1331,آموزش تصویری Photoshop CC,فاطمه سادات رستگار,/book/20287,https://img.taaghche.com/frontCover/20287.jpg
1332,The Omani Trade and Cultural Relation with East Asian Countries,علی‌‌اكبر ضيايی,/book/116415,https://img.taaghche.com/frontCover/116415.jpg
1333,بیقرار,لیلا سپهوند,/book/133565,https://img.taaghche.com/frontCover/133565.jpg
1334,"Microbiology FUNDAMENTALS A Clinical Approach fourth edition اصول میکروبیولوژی، رویکردی بالینی ویرایش چهارم (زبان اصلی)",Marjorie Kelly Cowan,/book/116580,https://img.taaghche.com/frontCover/116580.jpg
1335,راهنمای خودمراقبتی در نارسائی مزمن کلیه,رضا بهروزمقدم,/book/112391,https://img.taaghche.com/frontCover/112391.jpg
1336,میان‌رشتگی در مرز علم و دین,منصور متین,/book/54838,https://img.taaghche.com/frontCover/54838.jpg
1337,روایت تنهایی,هادی شیرازی,/book/131237,https://img.taaghche.com/frontCover/131237.jpg
1338,"Moss & Adams' Heart Disease in infants, Children, and Adolescents: Including the Fetus and Young Adult بیماری قلبی ماس و آدامز در نوزادان، کودکان و نوجوانان: از  جنینی تا جوانی ویرایش دهم جلد یک و دو (زبان اصلی)",Robert E. Shaddy,/book/116693,https://img.taaghche.com/frontCover/116693.jpg
1339,نخستین همایش جایزه ادبی گیوا,محمدصدیق سپهری نیا,/book/87940,https://img.taaghche.com/frontCover/87940.jpg
1340,میثاق نامه مکتب حاج قاسم,قاسم سلیمانی,/book/150498,https://img.taaghche.com/frontCover/150498.jpg
1341,شهدای عصر علوی,ابوالفضل بنائی‌ کاشی,/book/123797,https://img.taaghche.com/frontCover/123797.jpg
1342,حاکمیت اینترنت,پنگ هوا انگ,/book/101088,https://img.taaghche.com/frontCover/101088.jpg
1343,در ستایش امام منصور (عج),منصور متین,/book/34761,https://img.taaghche.com/frontCover/34761.jpg
1344,"Nurse's Pocket Guide: Diagnoses, Prioritized Interventions and Rationales Fifteenth Edition  راهنمای جیبی پرستاران (زبان اصلی)",Marilynn E. Doenges,/book/115500,https://img.taaghche.com/frontCover/115500.jpg
1345,قواعد اقتصاد اطلاعات؛ راهنمای کاربردی اقتصاد شبکه,کارل شاپیرو,/book/100044,https://img.taaghche.com/frontCover/100044.jpg
1346,سکوت سیاه,معصومه عزیزی,/book/156395,https://img.taaghche.com/frontCover/156395.jpg
1347,Principles of Genetics and Molecular Epidemiology اصول ژنتیک و اپیدمیولوژی مولکولی (زبان اصلی),Juan Carlos,/book/117585,https://img.taaghche.com/frontCover/117585.jpg
1348,آیات الایتام,محمد سامعی,/book/165341,https://img.taaghche.com/frontCover/165341.jpg
1349,مشروح مذاکرات شورای نگهبان,عباس حسن خانی,/book/141780,https://img.taaghche.com/frontCover/141780.jpg
1350,دقیقه های طلا,مسعود کیانی,/book/143009,https://img.taaghche.com/frontCover/143009.jpg
1351,پروتز‌های فکی بالینی صورتی تیلور ویرایش اول 2000 (زبان اصلی),Thomas D. Taylor,/book/107968,https://img.taaghche.com/frontCover/107968.jpg
1352,عیسی مسیح از بشریت تا الوهیت,محمدرضا محمدی,/book/161842,https://img.taaghche.com/frontCover/161842.jpg
1353,"پروتزهای امروزی ثابت شده، ویرایش پنجم (زبان اصلی)",Stephen F. Rosenstiel,/book/107671,https://img.taaghche.com/frontCover/107671.jpg
1354,حکایت های پاپا و ننه,لیلا شیری,/book/116604,https://img.taaghche.com/frontCover/116604.jpg
1355,حفظ امنیت کودکان در اینترنت,سازمان فناوری اطلاعات ایران,/book/108315,https://img.taaghche.com/frontCover/108315.jpg
1356,8th Edition Bradley and Daroff's Neurology in Clinical Practice عصب شناسی بردلی و داروف در عمل بالینی ویرایش هشتم (زبان اصلی),Joseph Jankovic,/book/116837,https://img.taaghche.com/frontCover/116837.jpg
1357,شاندیز من,حمیدرضا رضوانی اول,/book/130412,https://img.taaghche.com/frontCover/130412.jpg
1358,کاپیتان بوتی گوتی,هلنا محمدی,/book/192535,https://img.taaghche.com/frontCover/192535.jpg
1359,سرگذشت قهرمان پاکور جهان,حمیدرضا رضوانی اول,/book/158104,https://img.taaghche.com/frontCover/158104.jpg
1360,"Biopsychology, Global Edition 11th Edition زیست روانشناسی ویرایش یازدهم (زبان اصلی)",John Pinel,/book/116563,https://img.taaghche.com/frontCover/116563.jpg
1361,راهنمای ایمنی و سلامت روان در محل کار بر مبنای BS ISO 45003:2021,سوزان تیلور مارتین,/book/188381,https://img.taaghche.com/frontCover/188381.jpg
1362,"درمان اختلالات مفصل فکی گیجگاهی و جفت‌بندی، ویرایش ۷، ۲۰۱۳ (زبان اصلی)",Jeffrey P. Okeson,/book/107676,https://img.taaghche.com/frontCover/107676.jpg
1363,مدل‌های میان‌رشته‌ای در علوم سیاسی,منصور متین,/book/34763,https://img.taaghche.com/frontCover/34763.jpg
1364,نشان سرخ ذوالفقار,اصغر استاد حسن معمار,/book/139253,https://img.taaghche.com/frontCover/139253.jpg
1365,Measuring the Information Society of Iran 2015,مرکز برنامه‌ریزی و نظارت راهبردی فناوری اطلاعات,/book/100252,https://img.taaghche.com/frontCover/100252.jpg
1366,ماهر,سازمان فناوری اطلاعات ایران,/book/112286,https://img.taaghche.com/frontCover/112286.jpg
1367,آهوی وحشی,فرهنگ سرفلاح,/book/108550,https://img.taaghche.com/frontCover/108550.jpg
1368,کتاب عشق,محمدمهدی روحانی,/book/116011,https://img.taaghche.com/frontCover/116011.jpg
1369,"The Language of Medicine, 12e 12th Edition زبان پزشکی ویرایش دوازدهم (زبان اصلی)",Davi-Ellen Chabner,/book/116576,https://img.taaghche.com/frontCover/116576.jpg
1370,نسیمی بر شاخه طوبی,غلامرضا روحی,/book/140403,https://img.taaghche.com/frontCover/140403.jpg
1371,مرده ریگ های عاطفی ما,گالیت اطلس,/book/145110,https://img.taaghche.com/frontCover/145110.jpg
1372,Kuby Immunology Eighth Edition کتاب ایمنی‌شناسی کوبی ویرایش هشتم (زبان اصلی),Jenni Punt,/book/115983,https://img.taaghche.com/frontCover/115983.jpg
1373,کاربردهای دولت الکترونیک,نگ یئون لی,/book/100040,https://img.taaghche.com/frontCover/100040.jpg
1374,نقشه راه دولت الکترونیک ایران,سازمان فناوری اطلاعات ایران,/book/104199,https://img.taaghche.com/frontCover/104199.jpg
1375,"Outcome Assessment i n Advanced Practice Nursing FIFTH EDITION ارزیابی نتایج در تمرین‌های پیشرفته پرستاری، ویرایش پنجم (زبان اصلی)",Ruth M. Kleinpell,/book/118045,https://img.taaghche.com/frontCover/118045.jpg
1376,"بررسی روندها، فناوری ها و معماری های شبکه های IP",سازمان فناوری اطلاعات ایران,/book/112223,https://img.taaghche.com/frontCover/112223.jpg
1377,سند خط مشی رایانش ابری در کره جنوبی,مازیار مباشری,/book/100186,https://img.taaghche.com/frontCover/100186.jpg
1378,اتاق بیداری,فرزین کمالی‌نیا,/book/161272,https://img.taaghche.com/frontCover/161272.jpg
1379,Radiology Structured Reporting Handbook: Disease-Specific Templates and Interpretation Pearls 1st Edition  گزارشگیری ساختاریافته رادیولوژی (زبان اصلی),Olga Brook,/book/115499,https://img.taaghche.com/frontCover/115499.jpg
1380,مدل توسعه اجزای شبکه ملی اطلاعات,سازمان فناوری اطلاعات ایران,/book/112214,https://img.taaghche.com/frontCover/112214.jpg
1381,"تدوین سیاست ها، راهبردها و راهکارهای اقتصاد دیجیتالی",سازمان فناوری اطلاعات ایران,/book/104094,https://img.taaghche.com/frontCover/104094.jpg
1382,فناوری اطلاعات و اقتصاد شبکه,پاتریک مک کیوین,/book/100122,https://img.taaghche.com/frontCover/100122.jpg
1383,شبی با ماه,سعید خواجوی,/book/160358,https://img.taaghche.com/frontCover/160358.jpg
1384,پیشگیری از جرم تولید مواد مخدر,معاونت اجتماعی و پیشگیری از وقوع جرم دادگستری کل استان قزوین,/book/136960,https://img.taaghche.com/frontCover/136960.jpg
1385,چولایی خانه,جواد کارآزما مارشک,/book/125763,https://img.taaghche.com/frontCover/125763.jpg
1386,نامعادله بی‌مجهول,منصور متین,/book/61732,https://img.taaghche.com/frontCover/61732.jpg
1387,ناز به حافظ نکن,علی لباف,/book/175631,https://img.taaghche.com/frontCover/175631.jpg
1388,Abstract Book (DCHPC 2022),شمس‌اله قنبری,/book/125364,https://img.taaghche.com/frontCover/125364.jpg
1389,عارفانه هایی در حریم دوست,زهره روح بخش فعالی,/book/134421,https://img.taaghche.com/frontCover/134421.jpg
1390,جریان های اصلی در نظریه و پژوهش ارتباطات جمعی,جنینگز برایانت,/book/132634,https://img.taaghche.com/frontCover/132634.jpg
1391,قیمت گذاری شبکه های ارتباطاتی,کوستاس کورکوبیتس,/book/100071,https://img.taaghche.com/frontCover/100071.jpg
1392,سیری به درون خویش,زهرا شبانی,/book/141410,https://img.taaghche.com/frontCover/141410.jpg
1393,طراحی دروس و سرفصل های دوره های بین رشته ای با محوریت فناوری اطلاعات,رضا باقری اصل,/book/100159,https://img.taaghche.com/frontCover/100159.jpg
1394,Nanotechnology in Cancer Management نانوتکنولوژی در کنترل سرطان (زبان اصلی),Kamil Reza Khondakar,/book/118324,https://img.taaghche.com/frontCover/118324.jpg
1395,Helping Hands An Introduction to Diagnostic Strategy  and Clinical Reasoning دست های کمک کننده مقدمه ای بر استراتژی تشخیصی و استدلال بالینی (زبان اصلی),Richard Harrington,/book/116928,https://img.taaghche.com/frontCover/116928.jpg
1396,راهکارهای عملی برای ورود به قلب آقایان,محمد صادقی سیار,/book/23710,https://img.taaghche.com/frontCover/23710.jpg
1397,Handbook of Diagnostic Endocrinology Third Edition دستنامه تشخیصی غدد درون‌ریز ویرایش سوم (زبان اصلی),William E. Winter,/book/117099,https://img.taaghche.com/frontCover/117099.jpg
1398,"Gynecologic Pathology, second edition پاتولوژی زنان، ویرایش دوم (زبان اصلی)",Marisa R. Nucci,/book/117176,https://img.taaghche.com/frontCover/117176.jpg
1399,جرایم آینده,مارک گودمن,/book/100139,https://img.taaghche.com/frontCover/100139.jpg
1400,توسعه به کمک رسانه های اجتماعی,ایمنیوئل لالانا,/book/100041,https://img.taaghche.com/frontCover/100041.jpg
1401,مجموعه چکیده مقالات مواد و ساختارهای هوشمند اولین کنفرانس ۱۴۰۰,مصطفی طالبی,/book/125372,https://img.taaghche.com/frontCover/125372.jpg
1402,مدیریت پروژه های مربوط به فناوری اطلاعات و ارتباطات در خدمت توسعه,گروه ترجمه انتشارات آتی‌نگر,/book/99903,https://img.taaghche.com/frontCover/99903.jpg
1403,Neuro ICU Procedure Atlas اطلس مراقب‌های ویژه عصبی (زبان اصلی),Jack I. Jallo,/book/116694,https://img.taaghche.com/frontCover/116694.jpg
